Log file open, 12/18/22 13:45:23
[2022.12.18-13.14.47:295][357]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.18-13.14.47:295][357]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.18-13.14.47:295][357]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.18-13.14.47:295][357]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.18-13.14.47:295][357]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.18-13.14.47:297][357]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.18-13.14.47:317][357]LogAudioMixer: Display: Using Audio Hardware Device Głośniki (USB PnP Audio Device)
[2022.12.18-13.14.47:317][357]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.18-13.14.47:317][357]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.18-13.14.47:317][357]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.18-13.14.47:318][357]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=8
[2022.12.18-13.14.47:318][357]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=8
[2022.12.18-13.14.47:320][357]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=8
[2022.12.18-13.14.47:320][357]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=8
[2022.12.18-13.14.47:320][357]LogInit: FAudioDevice initialized.
[2022.12.18-13.14.47:320][357]LogAudio: Display: Audio Device (ID: 8) registered with world 'Ship'.
[2022.12.18-13.14.47:323][357]LogLoad: Game class is 'BP_Westerplatte1939GameModeBase_C'
[2022.12.18-13.14.47:327][357]LogWorld: Bringing World /Game/Maps/UEDPIE_0_Ship.Ship up for play (max tick rate 0) at 2022.12.18-14.14.47
[2022.12.18-13.14.47:330][357]LogWorld: Bringing up level for play took: 0.007153
[2022.12.18-13.14.47:332][357]LogOnline: OSS: Created online subsystem instance for: :Context_37
[2022.12.18-13.14.47:333][357]PIE: Server logged in
[2022.12.18-13.14.47:334][357]PIE: Play in editor total start time 0,106 seconds.
[2022.12.18-13.14.49:326][495]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.18-13.14.49:326][495]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_Ship
[2022.12.18-13.14.49:326][495]LogWorld: UWorld::CleanupWorld for Ship, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.14.49:326][495]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.14.49:329][495]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.18-13.14.49:334][495]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.14.49:356][495]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.18-13.14.49:356][495]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2022.12.18-13.14.49:358][495]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2022.12.18-13.14.49:361][495]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.18-13.14.49:363][495]LogUObjectHash: Compacting FUObjectHashTables data took   1.23ms
[2022.12.18-13.14.49:419][496]LogPlayLevel: Display: Destroying online subsystem :Context_37
[2022.12.18-13.14.50:624][564]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-13.14.50:624][564]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-13.14.59:669][267]LogViewport: Scene viewport resized to 1302x768, mode Windowed.
[2022.12.18-13.15.03:249][511]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.18-13.15.03:300][511]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Objects/Weapon" FILE="C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset" SILENT=true
[2022.12.18-13.15.03:305][511]LogSavePackage: Moving output files for package: /Game/Objects/Weapon
[2022.12.18-13.15.03:306][511]LogSavePackage: Moving 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Saved/WeaponA40056D947CD7795711DB8B84351B557.tmp' to 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset'
[2022.12.18-13.15.03:313][511]LogFileHelpers: InternalPromptForCheckoutAndSave took 64 ms (total: 1.07 sec)
[2022.12.18-13.15.03:318][511]AssetCheck: New page: Asset Save: Weapon
[2022.12.18-13.15.03:318][511]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-13.15.04:062][563]LogSlate: Window 'Weapon' being destroyed
[2022.12.18-13.15.04:077][563]LogWorld: UWorld::CleanupWorld for World_30, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.15.04:077][563]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.15.05:745][702]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-13.15.05:745][702]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-13.15.09:721][982]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.18-13.15.09:760][982]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Objects/Weapon" FILE="C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset" SILENT=true
[2022.12.18-13.15.09:765][982]LogSavePackage: Moving output files for package: /Game/Objects/Weapon
[2022.12.18-13.15.09:766][982]LogSavePackage: Moving 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Saved/Weapon6ED4805947E1232D0D58ECBA24320A49.tmp' to 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset'
[2022.12.18-13.15.09:774][982]LogFileHelpers: InternalPromptForCheckoutAndSave took 52 ms (total: 1.12 sec)
[2022.12.18-13.15.09:779][982]AssetCheck: New page: Asset Save: Weapon
[2022.12.18-13.15.09:779][982]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-13.15.10:587][ 45]LogSlate: Window 'Weapon' being destroyed
[2022.12.18-13.15.10:647][ 45]LogWorld: UWorld::CleanupWorld for World_31, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.15.10:647][ 45]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.15.15:354][468]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.18-13.15.15:401][468]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Maps/Ship" FILE="C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Maps/Ship.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2022.12.18-13.15.15:424][468]LogUObjectHash: Compacting FUObjectHashTables data took   1.19ms
[2022.12.18-13.15.15:483][468]LogSavePackage: Moving output files for package: /Game/Maps/Ship
[2022.12.18-13.15.15:484][468]LogSavePackage: Moving 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Saved/Ship5658025A4AC2D79FF3006EBC71DA2B56.tmp' to 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Maps/Ship.umap'
[2022.12.18-13.15.15:495][468]LogFileHelpers: No new changes to save!
[2022.12.18-13.15.15:495][468]LogFileHelpers: Saving map 'Ship' took 0.094
[2022.12.18-13.15.15:501][468]LogFileHelpers: InternalPromptForCheckoutAndSave took 146 ms (total: 1.27 sec)
[2022.12.18-13.15.15:508][468]AssetCheck: New page: Asset Save: Ship
[2022.12.18-13.15.15:508][468]LogContentValidation: Display: Validating /Script/Engine.World /Game/Maps/Ship.Ship
[2022.12.18-13.15.20:087][848]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-13.15.20:087][848]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-13.15.34:073][944]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BasicPlayer/BP_firstplayer.BP_firstplayer
[2022.12.18-13.15.34:074][944]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-13.15.34:514][944]LogSlate: Window 'Open Asset' being destroyed
[2022.12.18-13.20.49:601][720]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.18-13.20.49:657][720]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BasicPlayer/BP_firstplayer" FILE="C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/BasicPlayer/BP_firstplayer.uasset" SILENT=true
[2022.12.18-13.20.49:678][720]LogSavePackage: Moving output files for package: /Game/BasicPlayer/BP_firstplayer
[2022.12.18-13.20.49:679][720]LogSavePackage: Moving 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Saved/BP_firstplayerC8E2FC0E47D32FEF811A7B9B38B6B467.tmp' to 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/BasicPlayer/BP_firstplayer.uasset'
[2022.12.18-13.20.49:686][720]LogFileHelpers: InternalPromptForCheckoutAndSave took 85 ms (total: 1.36 sec)
[2022.12.18-13.20.49:693][720]AssetCheck: New page: Asset Save: BP_firstplayer
[2022.12.18-13.20.49:693][720]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BasicPlayer/BP_firstplayer.BP_firstplayer
[2022.12.18-13.20.50:746][810]LogWorld: UWorld::CleanupWorld for World_33, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.20.50:746][810]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.20.51:833][893]LogSlate: Window 'Weapon' being destroyed
[2022.12.18-13.20.51:843][893]LogActorComponent: UnregisterComponent: (/Engine/Transient.EditorFloorComp) Not registered. Aborting.
[2022.12.18-13.20.51:843][893]LogWorld: UWorld::CleanupWorld for World_32, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.20.51:843][893]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.20.52:549][951]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.18-13.20.52:559][951]BlueprintLog: New page: Pre-Play auto-recompile
[2022.12.18-13.20.52:560][951]LogPlayLevel: [PlayLevel] Compiling BP_firstplayer before play...
[2022.12.18-13.20.52:616][951]LogUObjectHash: Compacting FUObjectHashTables data took   1.28ms
[2022.12.18-13.20.52:623][951]LogPlayLevel: PlayLevel: Blueprint regeneration took 63 ms (1 blueprints)
[2022.12.18-13.20.52:623][951]PIE: New page: PIE session: Ship (18 gru 2022, 15:20:52)
[2022.12.18-13.20.52:657][951]LogPlayLevel: Creating play world package: /Game/Maps/UEDPIE_0_Ship
[2022.12.18-13.20.52:668][951]LogPlayLevel: PIE: StaticDuplicateObject took: (0.010782s)
[2022.12.18-13.20.52:668][951]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/Ship.Ship to /Game/Maps/UEDPIE_0_Ship.Ship (0.010811s)
[2022.12.18-13.20.52:668][951]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-13.20.52:669][951]LogAIModule: Creating AISystem for world Ship
[2022.12.18-13.20.52:669][951]LogPlayLevel: PIE: World Init took: (0.000702s)
[2022.12.18-13.20.52:690][951]LogUObjectHash: Compacting FUObjectHashTables data took   1.16ms
[2022.12.18-13.20.52:691][951]LogAudio: Display: Creating Audio Device:                 Id: 9, Scope: Unique, Realtime: True
[2022.12.18-13.20.52:691][951]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.18-13.20.52:691][951]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.18-13.20.52:691][951]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.18-13.20.52:691][951]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.18-13.20.52:691][951]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.18-13.20.52:691][951]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.18-13.20.52:691][951]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.18-13.20.52:691][951]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.18-13.20.52:691][951]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.18-13.20.52:691][951]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.18-13.20.52:691][951]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.18-13.20.52:693][951]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.18-13.20.52:713][951]LogAudioMixer: Display: Using Audio Hardware Device Głośniki (USB PnP Audio Device)
[2022.12.18-13.20.52:714][951]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.18-13.20.52:714][951]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.18-13.20.52:714][951]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.18-13.20.52:714][951]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=9
[2022.12.18-13.20.52:714][951]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=9
[2022.12.18-13.20.52:716][951]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=9
[2022.12.18-13.20.52:716][951]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=9
[2022.12.18-13.20.52:716][951]LogInit: FAudioDevice initialized.
[2022.12.18-13.20.52:716][951]LogAudio: Display: Audio Device (ID: 9) registered with world 'Ship'.
[2022.12.18-13.20.52:719][951]LogLoad: Game class is 'BP_Westerplatte1939GameModeBase_C'
[2022.12.18-13.20.52:724][951]LogWorld: Bringing World /Game/Maps/UEDPIE_0_Ship.Ship up for play (max tick rate 0) at 2022.12.18-14.20.52
[2022.12.18-13.20.52:726][951]LogWorld: Bringing up level for play took: 0.007256
[2022.12.18-13.20.52:728][951]LogOnline: OSS: Created online subsystem instance for: :Context_42
[2022.12.18-13.20.52:729][951]PIE: Server logged in
[2022.12.18-13.20.52:730][951]PIE: Play in editor total start time 0,174 seconds.
[2022.12.18-13.20.55:617][189]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.18-13.20.55:617][189]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_Ship
[2022.12.18-13.20.55:617][189]LogWorld: UWorld::CleanupWorld for Ship, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.20.55:618][189]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.20.55:620][189]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.18-13.20.55:626][189]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.20.55:646][189]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.18-13.20.55:647][189]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=9
[2022.12.18-13.20.55:649][189]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=9
[2022.12.18-13.20.55:652][189]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.18-13.20.55:654][189]LogUObjectHash: Compacting FUObjectHashTables data took   1.25ms
[2022.12.18-13.20.55:700][190]LogPlayLevel: Display: Destroying online subsystem :Context_42
[2022.12.18-13.20.58:352][416]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-13.20.58:352][416]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-13.21.00:229][521]LogViewport: Scene viewport resized to 1302x768, mode Windowed.
[2022.12.18-13.21.23:175][ 90]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.18-13.21.23:222][ 90]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Objects/Weapon" FILE="C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset" SILENT=true
[2022.12.18-13.21.23:228][ 90]LogSavePackage: Moving output files for package: /Game/Objects/Weapon
[2022.12.18-13.21.23:228][ 90]LogSavePackage: Moving 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Saved/Weapon9BEBDF1C461DFFFB7EB7EAA59EA2BF89.tmp' to 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/Objects/Weapon.uasset'
[2022.12.18-13.21.23:236][ 90]LogFileHelpers: InternalPromptForCheckoutAndSave took 60 ms (total: 1.42 sec)
[2022.12.18-13.21.23:242][ 90]AssetCheck: New page: Asset Save: Weapon
[2022.12.18-13.21.23:242][ 90]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-13.21.23:875][135]LogSlate: Window 'Weapon' being destroyed
[2022.12.18-13.21.23:890][135]LogWorld: UWorld::CleanupWorld for World_34, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.21.23:890][135]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.21.24:550][190]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.18-13.21.24:558][190]BlueprintLog: New page: Pre-Play auto-recompile
[2022.12.18-13.21.24:560][190]LogPlayLevel: [PlayLevel] Compiling Weapon before play...
[2022.12.18-13.21.24:604][190]LogUObjectHash: Compacting FUObjectHashTables data took   1.21ms
[2022.12.18-13.21.24:613][190]LogPlayLevel: PlayLevel: Blueprint regeneration took 54 ms (1 blueprints)
[2022.12.18-13.21.24:613][190]PIE: New page: PIE session: Ship (18 gru 2022, 15:21:24)
[2022.12.18-13.21.24:613][190]LogPlayLevel: Creating play world package: /Game/Maps/UEDPIE_0_Ship
[2022.12.18-13.21.24:623][190]LogPlayLevel: PIE: StaticDuplicateObject took: (0.010718s)
[2022.12.18-13.21.24:623][190]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/Ship.Ship to /Game/Maps/UEDPIE_0_Ship.Ship (0.010743s)
[2022.12.18-13.21.24:623][190]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-13.21.24:624][190]LogAIModule: Creating AISystem for world Ship
[2022.12.18-13.21.24:624][190]LogPlayLevel: PIE: World Init took: (0.000706s)
[2022.12.18-13.21.24:645][190]LogUObjectHash: Compacting FUObjectHashTables data took   1.18ms
[2022.12.18-13.21.24:646][190]LogAudio: Display: Creating Audio Device:                 Id: 10, Scope: Unique, Realtime: True
[2022.12.18-13.21.24:646][190]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.18-13.21.24:646][190]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.18-13.21.24:646][190]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.18-13.21.24:646][190]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.18-13.21.24:646][190]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.18-13.21.24:646][190]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.18-13.21.24:646][190]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.18-13.21.24:646][190]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.18-13.21.24:646][190]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.18-13.21.24:646][190]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.18-13.21.24:646][190]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.18-13.21.24:648][190]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.18-13.21.24:670][190]LogAudioMixer: Display: Using Audio Hardware Device Głośniki (USB PnP Audio Device)
[2022.12.18-13.21.24:670][190]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.18-13.21.24:670][190]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.18-13.21.24:670][190]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.18-13.21.24:670][190]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=10
[2022.12.18-13.21.24:670][190]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=10
[2022.12.18-13.21.24:672][190]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=10
[2022.12.18-13.21.24:672][190]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=10
[2022.12.18-13.21.24:672][190]LogInit: FAudioDevice initialized.
[2022.12.18-13.21.24:672][190]LogAudio: Display: Audio Device (ID: 10) registered with world 'Ship'.
[2022.12.18-13.21.24:675][190]LogLoad: Game class is 'BP_Westerplatte1939GameModeBase_C'
[2022.12.18-13.21.24:680][190]LogWorld: Bringing World /Game/Maps/UEDPIE_0_Ship.Ship up for play (max tick rate 0) at 2022.12.18-14.21.24
[2022.12.18-13.21.24:683][190]LogWorld: Bringing up level for play took: 0.007210
[2022.12.18-13.21.24:684][190]LogOnline: OSS: Created online subsystem instance for: :Context_44
[2022.12.18-13.21.24:686][190]PIE: Server logged in
[2022.12.18-13.21.24:686][190]PIE: Play in editor total start time 0,129 seconds.
[2022.12.18-13.21.29:671][644]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.18-13.21.29:671][644]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_Ship
[2022.12.18-13.21.29:671][644]LogWorld: UWorld::CleanupWorld for Ship, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.21.29:672][644]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.21.29:674][644]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.18-13.21.29:680][644]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.21.29:699][644]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.18-13.21.29:700][644]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2022.12.18-13.21.29:701][644]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=10
[2022.12.18-13.21.29:707][644]LogUObjectHash: Compacting FUObjectHashTables data took   1.22ms
[2022.12.18-13.21.29:767][645]LogPlayLevel: Display: Destroying online subsystem :Context_44
[2022.12.18-13.21.30:925][713]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Objects/Weapon.Weapon
[2022.12.18-13.21.30:926][713]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-13.21.40:176][450]LogViewport: Scene viewport resized to 1302x768, mode Windowed.
[2022.12.18-13.21.41:733][560]LogSlate: Window 'Weapon' being destroyed
[2022.12.18-13.21.41:747][560]LogWorld: UWorld::CleanupWorld for World_35, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.21.41:747][560]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.21.43:928][741]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/BasicPlayer/BP_firstplayer.BP_firstplayer
[2022.12.18-13.21.43:928][741]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-13.22.32:426][490]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.18-13.22.32:453][490]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BasicPlayer/BP_firstplayer" FILE="C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/BasicPlayer/BP_firstplayer.uasset" SILENT=true
[2022.12.18-13.22.32:474][490]LogSavePackage: Moving output files for package: /Game/BasicPlayer/BP_firstplayer
[2022.12.18-13.22.32:474][490]LogSavePackage: Moving 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Saved/BP_firstplayer8D982A634CC498A1944C3883F3CEC95C.tmp' to 'C:/Users/Lukasz/Documents/GitHub/Westerplatte-1939/Westerplatte1939/Content/BasicPlayer/BP_firstplayer.uasset'
[2022.12.18-13.22.32:482][490]LogFileHelpers: InternalPromptForCheckoutAndSave took 56 ms (total: 1.47 sec)
[2022.12.18-13.22.32:488][490]AssetCheck: New page: Asset Save: BP_firstplayer
[2022.12.18-13.22.32:488][490]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BasicPlayer/BP_firstplayer.BP_firstplayer
[2022.12.18-13.22.32:756][512]LogSlate: Window 'BP_firstplayer' being destroyed
[2022.12.18-13.22.32:788][512]LogWorld: UWorld::CleanupWorld for World_36, bSessionEnded=true, bCleanupResources=true
[2022.12.18-13.22.32:788][512]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.18-13.22.33:720][584]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.18-13.22.33:729][584]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.18-13.22.33:729][584]PIE: New page: PIE session: Ship (18 gru 2022, 15:22:33)
[2022.12.18-13.22.33:768][584]LogPlayLevel: Creating play world package: /Game/Maps/UEDPIE_0_Ship
[2022.12.18-13.22.33:779][584]LogPlayLevel: PIE: StaticDuplicateObject took: (0.010813s)
[2022.12.18-13.22.33:779][584]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/Ship.Ship to /Game/Maps/UEDPIE_0_Ship.Ship (0.010846s)
[2022.12.18-13.22.33:779][584]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.18-13.22.33:780][584]LogAIModule: Creating AISystem for world Ship
[2022.12.18-13.22.33:780][584]LogPlayLevel: PIE: World Init took: (0.000686s)
[2022.12.18-13.22.33:805][584]LogUObjectHash: Compacting FUObjectHashTables data took   1.19ms
[2022.12.18-13.22.33:809][584]LogAudio: Display: Creating Audio Device:                 Id: 11, Scope: Unique, Realtime: True
[2022.12.18-13.22.33:810][584]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.18-13.22.33:810][584]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.18-13.22.33:810][584]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.18-13.22.33:810][584]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.18-13.22.33:810][584]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.18-13.22.33:810][584]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.18-13.22.33:810][584]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.18-13.22.33:810][584]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.18-13.22.33:810][584]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.18-13.22.33:810][584]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.18-13.22.33:810][584]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
